,realSum,room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,loc,type
25625,162.2139635,Private room,2,False,1,0,10,93,1,2.481352745,0.243759321,114.4433889,8.195680394,175.6725162,4.245936937,16.34029,48.20937,Vienna,weekends
25626,565.4114952,Entire home/apt,6,False,1,0,9,93,2,1.291880069,0.346964276,212.4532658,15.21450109,278.5500625,6.732447539,16.35769,48.21312,Vienna,weekends
25627,279.5502887,Entire home/apt,4,False,0,1,9,85,1,6.369323763,0.685302618,69.04868692,4.94481136,65.31895047,1.578733831,16.28979,48.19672,Vienna,weekends
25628,127.620784,Entire home/apt,2,False,0,0,9,93,1,3.044870199,0.495794307,92.51212338,6.625107863,136.3690794,3.295988035,16.33343,48.21374,Vienna,weekends
25629,220.180913,Private room,2,False,0,0,10,100,1,4.600085629,0.316194322,81.29762998,5.821999841,90.92854798,2.197707922,16.31227,48.2032,Vienna,weekends
25630,133.2304887,Private room,2,False,0,0,10,100,1,5.069732692,0.390992444,51.49476711,3.687715447,69.72339333,1.685187516,16.41867,48.17426,Vienna,weekends
25631,173.9008485,Entire home/apt,2,False,0,1,10,96,1,2.681276566,0.280758301,96.6926857,6.924492152,148.3814629,3.586322708,16.34138,48.21931,Vienna,weekends
25632,129.7244233,Private room,2,True,0,0,10,100,1,3.073948189,0.887443671,99.23677197,7.106682825,139.0821318,3.361561464,16.35337,48.18443,Vienna,weekends
25633,244.4896337,Entire home/apt,2,False,0,0,9,95,1,2.259660831,0.406423306,125.1615148,8.963241851,194.4323677,4.699355311,16.34326,48.20905,Vienna,weekends
25634,249.1643877,Entire home/apt,4,False,0,1,9,80,0,4.140060503,1.727367686,75.02722117,5.372954536,94.53657216,2.284912474,16.35469,48.17351,Vienna,weekends
25635,219.0122245,Entire home/apt,4,False,0,0,10,98,2,4.732841755,0.621227945,54.14983654,3.877854001,73.13327109,1.767602945,16.42044,48.17964,Vienna,weekends
25636,185.5877334,Private room,2,False,0,0,10,98,1,2.861265315,0.342105353,79.54564701,5.696534381,115.6907848,2.796201632,16.40054,48.22696,Vienna,weekends
25637,229.2966833,Entire home/apt,5,False,0,1,9,93,1,2.745597681,0.34604054,99.16159984,7.101299492,150.630696,3.640685804,16.338,48.215,Vienna,weekends
